date,start,end,11WD2WILH0001255
8102016,18:00,19:00,0
8102016,19:00,20:00,0
8102016,20:00,21:00,0
8102016,21:00,22:00,0
8102016,22:00,23:00,0
8102016,23:00,00:00,0
9102016,00:00,01:00,0
9102016,01:00,02:00,0
9102016,02:00,03:00,0
9102016,03:00,04:00,0
9102016,04:00,05:00,0
9102016,05:00,06:00,0
9102016,06:00,07:00,0
9102016,07:00,08:00,0
9102016,08:00,09:00,0
9102016,09:00,10:00,0
9102016,10:00,11:00,0
9102016,11:00,12:00,0
9102016,12:00,13:00,0
9102016,13:00,14:00,0
9102016,14:00,15:00,0
9102016,15:00,16:00,0
9102016,16:00,17:00,0
9102016,17:00,18:00,0
9102016,18:00,19:00,0
9102016,19:00,20:00,0
9102016,20:00,21:00,0
9102016,21:00,22:00,0
9102016,22:00,23:00,0
9102016,23:00,00:00,0
10102016,00:00,01:00,0
10102016,01:00,02:00,0
10102016,02:00,03:00,0
10102016,03:00,04:00,0
10102016,04:00,05:00,0
10102016,05:00,06:00,0
10102016,06:00,07:00,0
10102016,07:00,08:00,0
10102016,08:00,09:00,0
10102016,09:00,10:00,0
10102016,10:00,11:00,0
10102016,11:00,12:00,0
10102016,12:00,13:00,0
10102016,13:00,14:00,0
10102016,14:00,15:00,0
10102016,15:00,16:00,0
10102016,16:00,17:00,0
10102016,17:00,18:00,0
10102016,18:00,19:00,0
10102016,19:00,20:00,0
10102016,20:00,21:00,0
10102016,21:00,22:00,0
10102016,22:00,23:00,0
10102016,23:00,00:00,0
11102016,00:00,01:00,0
11102016,01:00,02:00,0
11102016,02:00,03:00,0
11102016,03:00,04:00,0
11102016,04:00,05:00,0
11102016,05:00,06:00,0
11102016,06:00,07:00,0
11102016,07:00,08:00,0
11102016,08:00,09:00,0
11102016,09:00,10:00,0
11102016,10:00,11:00,0
11102016,11:00,12:00,0
11102016,12:00,13:00,0
11102016,13:00,14:00,0
11102016,14:00,15:00,0
11102016,15:00,16:00,0
11102016,16:00,17:00,0
11102016,17:00,18:00,0
11102016,18:00,19:00,0
11102016,19:00,20:00,0
11102016,20:00,21:00,0
11102016,21:00,22:00,0
11102016,22:00,23:00,0
11102016,23:00,00:00,0
12102016,00:00,01:00,0
12102016,01:00,02:00,0
12102016,02:00,03:00,0
12102016,03:00,04:00,0
12102016,04:00,05:00,0
12102016,05:00,06:00,0
12102016,06:00,07:00,0
12102016,07:00,08:00,0
12102016,08:00,09:00,0
12102016,09:00,10:00,0
12102016,10:00,11:00,0
12102016,11:00,12:00,0
12102016,12:00,13:00,0
12102016,13:00,14:00,0
12102016,14:00,15:00,0
12102016,15:00,16:00,0
12102016,16:00,17:00,0
12102016,17:00,18:00,0
12102016,18:00,19:00,0
12102016,19:00,20:00,0
12102016,20:00,21:00,0
12102016,21:00,22:00,0
12102016,22:00,23:00,0
12102016,23:00,00:00,0
13102016,00:00,01:00,0
13102016,01:00,02:00,0
13102016,02:00,03:00,0
13102016,03:00,04:00,0
13102016,04:00,05:00,0
13102016,05:00,06:00,0
13102016,06:00,07:00,0
13102016,07:00,08:00,0
13102016,08:00,09:00,0
13102016,09:00,10:00,0
13102016,10:00,11:00,0
13102016,11:00,12:00,0
13102016,12:00,13:00,0
13102016,13:00,14:00,0
13102016,14:00,15:00,0
13102016,15:00,16:00,0
13102016,16:00,17:00,0
13102016,17:00,18:00,0
13102016,18:00,19:00,0
13102016,19:00,20:00,0
13102016,20:00,21:00,0
13102016,21:00,22:00,0
13102016,22:00,23:00,0
13102016,23:00,00:00,0
14102016,00:00,01:00,0
14102016,01:00,02:00,0
14102016,02:00,03:00,0
14102016,03:00,04:00,0
14102016,04:00,05:00,0
14102016,05:00,06:00,0
14102016,06:00,07:00,0
14102016,07:00,08:00,0
14102016,08:00,09:00,0
14102016,09:00,10:00,0
14102016,10:00,11:00,0
14102016,11:00,12:00,0
14102016,12:00,13:00,0
14102016,13:00,14:00,0
14102016,14:00,15:00,0
14102016,15:00,16:00,0
14102016,16:00,17:00,0
14102016,17:00,18:00,0
14102016,18:00,19:00,0
14102016,19:00,20:00,0
14102016,20:00,21:00,0
14102016,21:00,22:00,0
14102016,22:00,23:00,0
14102016,23:00,00:00,0
15102016,00:00,01:00,0
15102016,01:00,02:00,0
15102016,02:00,03:00,0
15102016,03:00,04:00,0
15102016,04:00,05:00,0
15102016,05:00,06:00,0
15102016,06:00,07:00,0
15102016,07:00,08:00,0
15102016,08:00,09:00,0
15102016,09:00,10:00,0
15102016,10:00,11:00,0
15102016,11:00,12:00,0
15102016,12:00,13:00,0
15102016,13:00,14:00,0
15102016,14:00,15:00,0
15102016,15:00,16:00,0
15102016,16:00,17:00,0
15102016,17:00,18:00,0
15102016,18:00,19:00,0
15102016,19:00,20:00,0
15102016,20:00,21:00,0
15102016,21:00,22:00,0
15102016,22:00,23:00,0
15102016,23:00,00:00,0
16102016,00:00,01:00,0
16102016,01:00,02:00,0
16102016,02:00,03:00,0
16102016,03:00,04:00,0
16102016,04:00,05:00,0
16102016,05:00,06:00,0
16102016,06:00,07:00,0
16102016,07:00,08:00,0
16102016,08:00,09:00,0
16102016,09:00,10:00,0
16102016,10:00,11:00,0
16102016,11:00,12:00,0
16102016,12:00,13:00,0
16102016,13:00,14:00,0
16102016,14:00,15:00,0
16102016,15:00,16:00,0
16102016,16:00,17:00,0
16102016,17:00,18:00,0
16102016,18:00,19:00,0
16102016,19:00,20:00,0
16102016,20:00,21:00,0
16102016,21:00,22:00,0
16102016,22:00,23:00,0
16102016,23:00,00:00,0
17102016,00:00,01:00,0
17102016,01:00,02:00,0
17102016,02:00,03:00,0
17102016,03:00,04:00,0
17102016,04:00,05:00,0
17102016,05:00,06:00,0
17102016,06:00,07:00,0
17102016,07:00,08:00,0
17102016,08:00,09:00,0
17102016,09:00,10:00,0
17102016,10:00,11:00,0
17102016,11:00,12:00,0
17102016,12:00,13:00,0
17102016,13:00,14:00,0
17102016,14:00,15:00,0
17102016,15:00,16:00,0
17102016,16:00,17:00,0
17102016,17:00,18:00,0
17102016,18:00,19:00,0
17102016,19:00,20:00,0
17102016,20:00,21:00,0
17102016,21:00,22:00,0
17102016,22:00,23:00,0
17102016,23:00,00:00,0
18102016,00:00,01:00,0
18102016,01:00,02:00,0
18102016,02:00,03:00,0
18102016,03:00,04:00,0
18102016,04:00,05:00,0
18102016,05:00,06:00,0
18102016,06:00,07:00,0
18102016,07:00,08:00,0
18102016,08:00,09:00,0
18102016,09:00,10:00,0
18102016,10:00,11:00,0
18102016,11:00,12:00,0
18102016,12:00,13:00,0
18102016,13:00,14:00,0
18102016,14:00,15:00,0
18102016,15:00,16:00,0
18102016,16:00,17:00,0
18102016,17:00,18:00,0
18102016,18:00,19:00,0
18102016,19:00,20:00,0
18102016,20:00,21:00,0
18102016,21:00,22:00,0
18102016,22:00,23:00,0
18102016,23:00,00:00,0
19102016,00:00,01:00,0
19102016,01:00,02:00,0
19102016,02:00,03:00,0
19102016,03:00,04:00,0
19102016,04:00,05:00,0
19102016,05:00,06:00,0
19102016,06:00,07:00,0
19102016,07:00,08:00,0
19102016,08:00,09:00,0
19102016,09:00,10:00,0
19102016,10:00,11:00,0
19102016,11:00,12:00,0
19102016,12:00,13:00,0
19102016,13:00,14:00,0
19102016,14:00,15:00,0
19102016,15:00,16:00,0
19102016,16:00,17:00,0
19102016,17:00,18:00,0
19102016,18:00,19:00,0
19102016,19:00,20:00,0
19102016,20:00,21:00,0
19102016,21:00,22:00,0
19102016,22:00,23:00,0
19102016,23:00,00:00,0
20102016,00:00,01:00,0
20102016,01:00,02:00,0
20102016,02:00,03:00,0
20102016,03:00,04:00,0
20102016,04:00,05:00,0
20102016,05:00,06:00,0
20102016,06:00,07:00,0
20102016,07:00,08:00,0
20102016,08:00,09:00,0
20102016,09:00,10:00,0
20102016,10:00,11:00,0
20102016,11:00,12:00,0
20102016,12:00,13:00,0
20102016,13:00,14:00,0
20102016,14:00,15:00,0
20102016,15:00,16:00,0
20102016,16:00,17:00,0
20102016,17:00,18:00,0
20102016,18:00,19:00,0
20102016,19:00,20:00,0
20102016,20:00,21:00,0
20102016,21:00,22:00,0
20102016,22:00,23:00,0
20102016,23:00,00:00,0
21102016,00:00,01:00,0
21102016,01:00,02:00,0
21102016,02:00,03:00,0
21102016,03:00,04:00,0
21102016,04:00,05:00,0
21102016,05:00,06:00,0
21102016,06:00,07:00,0
21102016,07:00,08:00,0
21102016,08:00,09:00,0
21102016,09:00,10:00,0
21102016,10:00,11:00,0
21102016,11:00,12:00,0
21102016,12:00,13:00,0
21102016,13:00,14:00,0
21102016,14:00,15:00,0
21102016,15:00,16:00,0
21102016,16:00,17:00,0
21102016,17:00,18:00,0
21102016,18:00,19:00,0
21102016,19:00,20:00,0
21102016,20:00,21:00,0
21102016,21:00,22:00,0
21102016,22:00,23:00,0
21102016,23:00,00:00,0
22102016,00:00,01:00,0
22102016,01:00,02:00,0
22102016,02:00,03:00,0
22102016,03:00,04:00,0
22102016,04:00,05:00,0
22102016,05:00,06:00,0
22102016,06:00,07:00,0
22102016,07:00,08:00,0
22102016,08:00,09:00,0
22102016,09:00,10:00,0
22102016,10:00,11:00,0
22102016,11:00,12:00,0
22102016,12:00,13:00,0
22102016,13:00,14:00,0
22102016,14:00,15:00,0
22102016,15:00,16:00,0
22102016,16:00,17:00,0
22102016,17:00,18:00,0
22102016,18:00,19:00,0
22102016,19:00,20:00,0
22102016,20:00,21:00,0
22102016,21:00,22:00,0
22102016,22:00,23:00,0
22102016,23:00,00:00,0
23102016,00:00,01:00,0
23102016,01:00,02:00,0
23102016,02:00,03:00,0
23102016,03:00,04:00,0
23102016,04:00,05:00,0
23102016,05:00,06:00,0
23102016,06:00,07:00,0
23102016,07:00,08:00,0
23102016,08:00,09:00,0
23102016,09:00,10:00,0
23102016,10:00,11:00,0
23102016,11:00,12:00,0
23102016,12:00,13:00,0
23102016,13:00,14:00,0
23102016,14:00,15:00,0
23102016,15:00,16:00,0
23102016,16:00,17:00,0
23102016,17:00,18:00,0
23102016,18:00,19:00,0
23102016,19:00,20:00,0
23102016,20:00,21:00,0
23102016,21:00,22:00,0
23102016,22:00,23:00,0
23102016,23:00,00:00,0
24102016,00:00,01:00,0
24102016,01:00,02:00,0
24102016,02:00,03:00,0
24102016,03:00,04:00,0
24102016,04:00,05:00,0
24102016,05:00,06:00,0
24102016,06:00,07:00,0
24102016,07:00,08:00,0
24102016,08:00,09:00,0
24102016,09:00,10:00,0
24102016,10:00,11:00,0
24102016,11:00,12:00,0
24102016,12:00,13:00,0
24102016,13:00,14:00,0
24102016,14:00,15:00,0
24102016,15:00,16:00,0
24102016,16:00,17:00,0
24102016,17:00,18:00,0
24102016,18:00,19:00,0
24102016,19:00,20:00,0
24102016,20:00,21:00,0
24102016,21:00,22:00,0
24102016,22:00,23:00,0
24102016,23:00,00:00,0
25102016,00:00,01:00,0
25102016,01:00,02:00,0
25102016,02:00,03:00,0
25102016,03:00,04:00,0
25102016,04:00,05:00,0
25102016,05:00,06:00,0
25102016,06:00,07:00,0
25102016,07:00,08:00,0
25102016,08:00,09:00,0
25102016,09:00,10:00,0
25102016,10:00,11:00,0
25102016,11:00,12:00,0
25102016,12:00,13:00,0
25102016,13:00,14:00,0
25102016,14:00,15:00,0
25102016,15:00,16:00,0
25102016,16:00,17:00,0
25102016,17:00,18:00,0
25102016,18:00,19:00,0
25102016,19:00,20:00,0
25102016,20:00,21:00,0
25102016,21:00,22:00,0
25102016,22:00,23:00,0
25102016,23:00,00:00,0
26102016,00:00,01:00,0
26102016,01:00,02:00,0
26102016,02:00,03:00,0
26102016,03:00,04:00,0
26102016,04:00,05:00,0
26102016,05:00,06:00,0
26102016,06:00,07:00,0
26102016,07:00,08:00,0
26102016,08:00,09:00,0
26102016,09:00,10:00,0
26102016,10:00,11:00,0
26102016,11:00,12:00,0
26102016,12:00,13:00,0
26102016,13:00,14:00,0
26102016,14:00,15:00,0
26102016,15:00,16:00,0
26102016,16:00,17:00,0
26102016,17:00,18:00,0
26102016,18:00,19:00,0
26102016,19:00,20:00,0
26102016,20:00,21:00,0
26102016,21:00,22:00,0
26102016,22:00,23:00,0
26102016,23:00,00:00,0
27102016,00:00,01:00,0
27102016,01:00,02:00,0
27102016,02:00,03:00,0
27102016,03:00,04:00,0
27102016,04:00,05:00,0
27102016,05:00,06:00,0
27102016,06:00,07:00,0
27102016,07:00,08:00,0
27102016,08:00,09:00,0
27102016,09:00,10:00,0
27102016,10:00,11:00,0
27102016,11:00,12:00,0
27102016,12:00,13:00,0
27102016,13:00,14:00,0
27102016,14:00,15:00,0
27102016,15:00,16:00,0
27102016,16:00,17:00,0
27102016,17:00,18:00,0
27102016,18:00,19:00,0
27102016,19:00,20:00,0
27102016,20:00,21:00,0
27102016,21:00,22:00,0
27102016,22:00,23:00,0
27102016,23:00,00:00,0
28102016,00:00,01:00,0
28102016,01:00,02:00,0
28102016,02:00,03:00,0
28102016,03:00,04:00,0
28102016,04:00,05:00,0
28102016,05:00,06:00,0
28102016,06:00,07:00,0
28102016,07:00,08:00,0
28102016,08:00,09:00,0
28102016,09:00,10:00,0
28102016,10:00,11:00,0
28102016,11:00,12:00,0
28102016,12:00,13:00,0
28102016,13:00,14:00,0
28102016,14:00,15:00,0
28102016,15:00,16:00,0
28102016,16:00,17:00,0
28102016,17:00,18:00,0
28102016,18:00,19:00,0
28102016,19:00,20:00,0
28102016,20:00,21:00,0
28102016,21:00,22:00,0
28102016,22:00,23:00,0
28102016,23:00,00:00,0
29102016,00:00,01:00,0
29102016,01:00,02:00,0
29102016,02:00,03:00,0
29102016,03:00,04:00,0
29102016,04:00,05:00,0
29102016,05:00,06:00,0
29102016,06:00,07:00,0
29102016,07:00,08:00,0
29102016,08:00,09:00,0
29102016,09:00,10:00,0
29102016,10:00,11:00,0
29102016,11:00,12:00,0
29102016,12:00,13:00,0
29102016,13:00,14:00,0
29102016,14:00,15:00,0
29102016,15:00,16:00,0
29102016,16:00,17:00,0
29102016,17:00,18:00,0
29102016,18:00,19:00,0
29102016,19:00,20:00,0
29102016,20:00,21:00,0
29102016,21:00,22:00,0
29102016,22:00,23:00,0
29102016,23:00,00:00,0
30102016,00:00,01:00,0
30102016,01:00,02:00,0
30102016,02:00,03:00,0
30102016,02:00,03:00,0
30102016,03:00,04:00,0
30102016,04:00,05:00,0
30102016,05:00,06:00,0
30102016,06:00,07:00,0
30102016,07:00,08:00,0
30102016,08:00,09:00,0
30102016,09:00,10:00,0
30102016,10:00,11:00,0
30102016,11:00,12:00,0
30102016,12:00,13:00,0
30102016,13:00,14:00,0
30102016,14:00,15:00,0
30102016,15:00,16:00,0
30102016,16:00,17:00,0
30102016,17:00,18:00,0
30102016,18:00,19:00,0
30102016,19:00,20:00,0
30102016,20:00,21:00,0
30102016,21:00,22:00,0
30102016,22:00,23:00,0
30102016,23:00,00:00,0
31102016,00:00,01:00,0
31102016,01:00,02:00,0
31102016,02:00,03:00,0
31102016,03:00,04:00,0
31102016,04:00,05:00,0
31102016,05:00,06:00,0
31102016,06:00,07:00,0
31102016,07:00,08:00,0
31102016,08:00,09:00,0
31102016,09:00,10:00,0
31102016,10:00,11:00,0
31102016,11:00,12:00,0
31102016,12:00,13:00,0
31102016,13:00,14:00,0
31102016,14:00,15:00,0
31102016,15:00,16:00,0
31102016,16:00,17:00,0
31102016,17:00,18:00,0
31102016,18:00,19:00,0
31102016,19:00,20:00,0
31102016,20:00,21:00,0
31102016,21:00,22:00,0
31102016,22:00,23:00,0
31102016,23:00,00:00,0
1112016,00:00,01:00,0
1112016,01:00,02:00,0
1112016,02:00,03:00,0
1112016,03:00,04:00,0
1112016,04:00,05:00,0
1112016,05:00,06:00,0
1112016,06:00,07:00,0
1112016,07:00,08:00,0
1112016,08:00,09:00,0
1112016,09:00,10:00,0
1112016,10:00,11:00,0
1112016,11:00,12:00,0
1112016,12:00,13:00,0
1112016,13:00,14:00,0
1112016,14:00,15:00,0
1112016,15:00,16:00,0
1112016,16:00,17:00,0
1112016,17:00,18:00,0
1112016,18:00,19:00,0
1112016,19:00,20:00,0
1112016,20:00,21:00,0
1112016,21:00,22:00,0
1112016,22:00,23:00,0
1112016,23:00,00:00,0
2112016,00:00,01:00,0
2112016,01:00,02:00,0
2112016,02:00,03:00,0
2112016,03:00,04:00,0
2112016,04:00,05:00,0
2112016,05:00,06:00,0
2112016,06:00,07:00,0
2112016,07:00,08:00,0
2112016,08:00,09:00,0
2112016,09:00,10:00,0
2112016,10:00,11:00,0
2112016,11:00,12:00,0
2112016,12:00,13:00,0
2112016,13:00,14:00,0
2112016,14:00,15:00,0
2112016,15:00,16:00,0
2112016,16:00,17:00,0
2112016,17:00,18:00,0
2112016,18:00,19:00,0
2112016,19:00,20:00,0
2112016,20:00,21:00,0
2112016,21:00,22:00,0
2112016,22:00,23:00,0
2112016,23:00,00:00,0
3112016,00:00,01:00,0
3112016,01:00,02:00,0
3112016,02:00,03:00,0
3112016,03:00,04:00,0
3112016,04:00,05:00,0
3112016,05:00,06:00,0
3112016,06:00,07:00,0
3112016,07:00,08:00,0
3112016,08:00,09:00,0
3112016,09:00,10:00,0
3112016,10:00,11:00,0
3112016,11:00,12:00,0
3112016,12:00,13:00,0
3112016,13:00,14:00,0
3112016,14:00,15:00,0
3112016,15:00,16:00,0
3112016,16:00,17:00,0
3112016,17:00,18:00,0
3112016,18:00,19:00,0
3112016,19:00,20:00,0
3112016,20:00,21:00,0
3112016,21:00,22:00,0
3112016,22:00,23:00,0
3112016,23:00,00:00,0
4112016,00:00,01:00,0
4112016,01:00,02:00,0
4112016,02:00,03:00,0
4112016,03:00,04:00,0
4112016,04:00,05:00,0
4112016,05:00,06:00,0
4112016,06:00,07:00,0
4112016,07:00,08:00,0
4112016,08:00,09:00,0
4112016,09:00,10:00,0
4112016,10:00,11:00,0
4112016,11:00,12:00,0
4112016,12:00,13:00,0
4112016,13:00,14:00,0
4112016,14:00,15:00,0
4112016,15:00,16:00,0
4112016,16:00,17:00,0
4112016,17:00,18:00,0
4112016,18:00,19:00,0
4112016,19:00,20:00,0
4112016,20:00,21:00,0
4112016,21:00,22:00,0
4112016,22:00,23:00,0
4112016,23:00,00:00,0
5112016,00:00,01:00,0
5112016,01:00,02:00,0
5112016,02:00,03:00,0
5112016,03:00,04:00,0
5112016,04:00,05:00,0
5112016,05:00,06:00,0
5112016,06:00,07:00,0
5112016,07:00,08:00,0
5112016,08:00,09:00,0
5112016,09:00,10:00,0
5112016,10:00,11:00,0
5112016,11:00,12:00,0
5112016,12:00,13:00,0
5112016,13:00,14:00,0
5112016,14:00,15:00,0
5112016,15:00,16:00,0
5112016,16:00,17:00,0
5112016,17:00,18:00,0
5112016,18:00,19:00,0
5112016,19:00,20:00,0
5112016,20:00,21:00,0
5112016,21:00,22:00,0
5112016,22:00,23:00,0
5112016,23:00,00:00,0
6112016,00:00,01:00,0
6112016,01:00,02:00,0
6112016,02:00,03:00,0
6112016,03:00,04:00,0
6112016,04:00,05:00,0
6112016,05:00,06:00,0
6112016,06:00,07:00,0
6112016,07:00,08:00,0
6112016,08:00,09:00,0
6112016,09:00,10:00,0
6112016,10:00,11:00,0
6112016,11:00,12:00,0
6112016,12:00,13:00,0
6112016,13:00,14:00,0
6112016,14:00,15:00,0
6112016,15:00,16:00,0
6112016,16:00,17:00,0
6112016,17:00,18:00,0
6112016,18:00,19:00,0
6112016,19:00,20:00,0
6112016,20:00,21:00,0
6112016,21:00,22:00,0
6112016,22:00,23:00,0
6112016,23:00,00:00,0
7112016,00:00,01:00,0
7112016,01:00,02:00,0
7112016,02:00,03:00,0
7112016,03:00,04:00,0
7112016,04:00,05:00,0
7112016,05:00,06:00,0
7112016,06:00,07:00,0
7112016,07:00,08:00,0
7112016,08:00,09:00,0
7112016,09:00,10:00,0
7112016,10:00,11:00,0
7112016,11:00,12:00,0
7112016,12:00,13:00,0
7112016,13:00,14:00,0
7112016,14:00,15:00,0
7112016,15:00,16:00,0
7112016,16:00,17:00,0
7112016,17:00,18:00,0
7112016,18:00,19:00,0
7112016,19:00,20:00,0
7112016,20:00,21:00,0
7112016,21:00,22:00,0
7112016,22:00,23:00,0
7112016,23:00,00:00,0
8112016,00:00,01:00,0
8112016,01:00,02:00,0
8112016,02:00,03:00,0
8112016,03:00,04:00,0
8112016,04:00,05:00,0
8112016,05:00,06:00,0
8112016,06:00,07:00,0
8112016,07:00,08:00,0
8112016,08:00,09:00,0
8112016,09:00,10:00,0
8112016,10:00,11:00,0
8112016,11:00,12:00,0
8112016,12:00,13:00,0
8112016,13:00,14:00,0
8112016,14:00,15:00,0
8112016,15:00,16:00,0
8112016,16:00,17:00,0
8112016,17:00,18:00,0
8112016,18:00,19:00,0
8112016,19:00,20:00,0
8112016,20:00,21:00,0
8112016,21:00,22:00,0
8112016,22:00,23:00,0
8112016,23:00,00:00,0
9112016,00:00,01:00,0
9112016,01:00,02:00,0
9112016,02:00,03:00,0
9112016,03:00,04:00,0
9112016,04:00,05:00,0
9112016,05:00,06:00,0
9112016,06:00,07:00,0
9112016,07:00,08:00,0
9112016,08:00,09:00,0
9112016,09:00,10:00,0
9112016,10:00,11:00,0
9112016,11:00,12:00,0
9112016,12:00,13:00,0
9112016,13:00,14:00,0
9112016,14:00,15:00,0
9112016,15:00,16:00,0
9112016,16:00,17:00,0
9112016,17:00,18:00,0
9112016,18:00,19:00,0
9112016,19:00,20:00,0
9112016,20:00,21:00,0
9112016,21:00,22:00,0
9112016,22:00,23:00,0
9112016,23:00,00:00,0
10112016,00:00,01:00,0
10112016,01:00,02:00,0
10112016,02:00,03:00,0
10112016,03:00,04:00,0
10112016,04:00,05:00,0
10112016,05:00,06:00,0
10112016,06:00,07:00,0
10112016,07:00,08:00,0
10112016,08:00,09:00,0
10112016,09:00,10:00,0
10112016,10:00,11:00,0
10112016,11:00,12:00,0
10112016,12:00,13:00,0
10112016,13:00,14:00,0
10112016,14:00,15:00,0
10112016,15:00,16:00,0
10112016,16:00,17:00,0
10112016,17:00,18:00,0
10112016,18:00,19:00,0
10112016,19:00,20:00,0
10112016,20:00,21:00,0
10112016,21:00,22:00,0
10112016,22:00,23:00,0
10112016,23:00,00:00,0
11112016,00:00,01:00,0
11112016,01:00,02:00,0
11112016,02:00,03:00,0
11112016,03:00,04:00,0
11112016,04:00,05:00,0
11112016,05:00,06:00,0
11112016,06:00,07:00,0
11112016,07:00,08:00,0
11112016,08:00,09:00,0
11112016,09:00,10:00,0
11112016,10:00,11:00,0
11112016,11:00,12:00,0
11112016,12:00,13:00,0
11112016,13:00,14:00,0
11112016,14:00,15:00,0
11112016,15:00,16:00,0
11112016,16:00,17:00,0
11112016,17:00,18:00,0
11112016,18:00,19:00,0
11112016,19:00,20:00,0
11112016,20:00,21:00,0
11112016,21:00,22:00,0
11112016,22:00,23:00,0
11112016,23:00,00:00,0
12112016,00:00,01:00,0
12112016,01:00,02:00,0
12112016,02:00,03:00,0
12112016,03:00,04:00,0
12112016,04:00,05:00,0
12112016,05:00,06:00,0
12112016,06:00,07:00,0
12112016,07:00,08:00,0
12112016,08:00,09:00,0
12112016,09:00,10:00,0
12112016,10:00,11:00,0
12112016,11:00,12:00,0
12112016,12:00,13:00,0
12112016,13:00,14:00,0
12112016,14:00,15:00,12
12112016,15:00,16:00,158
12112016,16:00,17:00,206
12112016,17:00,18:00,259
12112016,18:00,19:00,281
12112016,19:00,20:00,286
12112016,20:00,21:00,288
12112016,21:00,22:00,288
12112016,22:00,23:00,289
12112016,23:00,00:00,292
13112016,00:00,01:00,292
13112016,01:00,02:00,292
13112016,02:00,03:00,292
13112016,03:00,04:00,292
13112016,04:00,05:00,292
13112016,05:00,06:00,292
13112016,06:00,07:00,292
13112016,07:00,08:00,292
13112016,08:00,09:00,292
13112016,09:00,10:00,289
13112016,10:00,11:00,289
13112016,11:00,12:00,289
13112016,12:00,13:00,387
13112016,13:00,14:00,486
13112016,14:00,15:00,485
13112016,15:00,16:00,485
13112016,16:00,17:00,485
13112016,17:00,18:00,485
13112016,18:00,19:00,485
13112016,19:00,20:00,485
13112016,20:00,21:00,485
13112016,21:00,22:00,485
13112016,22:00,23:00,485
13112016,23:00,00:00,481
14112016,00:00,01:00,331
14112016,01:00,02:00,320
14112016,02:00,03:00,321
14112016,03:00,04:00,320
14112016,04:00,05:00,320
14112016,05:00,06:00,320
14112016,06:00,07:00,321
14112016,07:00,08:00,320
14112016,08:00,09:00,320
14112016,09:00,10:00,320
14112016,10:00,11:00,320
14112016,11:00,12:00,319
14112016,12:00,13:00,320
14112016,13:00,14:00,321
14112016,14:00,15:00,321
14112016,15:00,16:00,321
14112016,16:00,17:00,319
14112016,17:00,18:00,318
14112016,18:00,19:00,317
14112016,19:00,20:00,319
14112016,20:00,21:00,320
14112016,21:00,22:00,321
14112016,22:00,23:00,321
14112016,23:00,00:00,321
15112016,00:00,01:00,321
15112016,01:00,02:00,321
15112016,02:00,03:00,321
15112016,03:00,04:00,321
15112016,04:00,05:00,320
15112016,05:00,06:00,320
15112016,06:00,07:00,321
15112016,07:00,08:00,321
15112016,08:00,09:00,327
15112016,09:00,10:00,338
15112016,10:00,11:00,419
15112016,11:00,12:00,472
15112016,12:00,13:00,472
15112016,13:00,14:00,472
15112016,14:00,15:00,471
15112016,15:00,16:00,472
15112016,16:00,17:00,472
15112016,17:00,18:00,472
15112016,18:00,19:00,471
15112016,19:00,20:00,471
15112016,20:00,21:00,471
15112016,21:00,22:00,472
15112016,22:00,23:00,472
15112016,23:00,00:00,454
16112016,00:00,01:00,332
16112016,01:00,02:00,331
16112016,02:00,03:00,331
16112016,03:00,04:00,331
16112016,04:00,05:00,332
16112016,05:00,06:00,332
16112016,06:00,07:00,332
16112016,07:00,08:00,286
16112016,08:00,09:00,327
16112016,09:00,10:00,359
16112016,10:00,11:00,454
16112016,11:00,12:00,545
16112016,12:00,13:00,667
16112016,13:00,14:00,690
16112016,14:00,15:00,561
16112016,15:00,16:00,326
16112016,16:00,17:00,302
16112016,17:00,18:00,301
16112016,18:00,19:00,300
16112016,19:00,20:00,300
16112016,20:00,21:00,299
16112016,21:00,22:00,508
16112016,22:00,23:00,692
16112016,23:00,00:00,630
17112016,00:00,01:00,355
17112016,01:00,02:00,333
17112016,02:00,03:00,332
17112016,03:00,04:00,332
17112016,04:00,05:00,254
17112016,05:00,06:00,0
17112016,06:00,07:00,0
17112016,07:00,08:00,0
17112016,08:00,09:00,0
17112016,09:00,10:00,0
17112016,10:00,11:00,0
17112016,11:00,12:00,0
17112016,12:00,13:00,0
17112016,13:00,14:00,0
17112016,14:00,15:00,0
17112016,15:00,16:00,0
17112016,16:00,17:00,0
17112016,17:00,18:00,0
17112016,18:00,19:00,0
17112016,19:00,20:00,0
17112016,20:00,21:00,0
17112016,21:00,22:00,0
17112016,22:00,23:00,0
17112016,23:00,00:00,0
18112016,00:00,01:00,0
18112016,01:00,02:00,0
18112016,02:00,03:00,0
18112016,03:00,04:00,0
18112016,04:00,05:00,0
18112016,05:00,06:00,0
18112016,06:00,07:00,0
18112016,07:00,08:00,0
18112016,08:00,09:00,0
18112016,09:00,10:00,0
18112016,10:00,11:00,0
18112016,11:00,12:00,0
18112016,12:00,13:00,0
18112016,13:00,14:00,0
18112016,14:00,15:00,0
18112016,15:00,16:00,0
18112016,16:00,17:00,0
18112016,17:00,18:00,0
18112016,18:00,19:00,0
18112016,19:00,20:00,0
18112016,20:00,21:00,0
18112016,21:00,22:00,0
18112016,22:00,23:00,0
18112016,23:00,00:00,0
19112016,00:00,01:00,0
19112016,01:00,02:00,0
19112016,02:00,03:00,0
19112016,03:00,04:00,0
19112016,04:00,05:00,0
19112016,05:00,06:00,0
19112016,06:00,07:00,0
